;ATT:Id;ATT:Name;ATT:ParkingArea;ATT:Description;ATT:Type;COM:Id;COM:Name;COM:OpeningHours;COM:Price;COM:Telephone;COM:Url;LOC:Id;LOC:Latitude;LOC:Longitude;ADD:Id;ADD:City;ADD:Commune;ADD:PostalCode;ADD:Province;ADD:Street;ADD:StreetNumber
1248;;Chiesa di San Leonardo;False;"La chiesa, citata per la prima volta nel 1440, è ricoperta da un tetto a due spioventi con scandole"" ed è circondata da un grosso muro di porfido. La preziosità della chiesetta è data dagli affreschi che ornano le pareti laterali, pitture ben conservate, che riproducono l’ultima cena.""";luogoculto;;;;0;;;;46.15647;11.18505;;;;;;;
1249;;BEL BAIT;False;;ristorante;;;;0;+39 0461 684111  +39 0461 246480;;;46.162608;11.131155;;GIOVO;;38030;;Fr. Palù, Loc. Santa Croce;
1250;;Centro della Salute e Bellezza;False;;palestra;;;;0;+39 0461 558905;;;46.12611;11.243452;;BASELGA DI PINÈ;;38042;;VIA DEL MAGGIO,;18
1251;;DR. MICHELE DALLAPICCOLA (CIVEZZANO);False;;veterinario;;;;0;+39 0461 858986 / +39 360 316658;;;46.086984;11.177954;;CIVEZZANO;;38045;;VIA SABBIONARE,  ;3
1252;;CARROZZERIA CONCI (BASELGA DI PINE');False;;automoto;;;;0;+39 0461 557212 / +39 329 0775269;;;46.130062;11.237849;;BASELGA DI PINE';;38042;;FRAZIONE TRESSILLA, BASELGA DI PINE' ;14
1253;;B&B LE NOTE ;False;;bedbreakfast;;;;0;+39 0461 850115;www.bblenote.it;;46.1071;11.1842;;CIVEZZANO;;38045;;FRAZ. S. AGNESE, 1/b.;
1254;;FAM. GERMANO - SCHMOHL;False;;appartamentovacanze;;;;0;+39 340 8208346;;;46.133;11.2477;;;;38042;;Via C.Battisti, ;80
1255;;FIOR DI BOSCO;False;;ristorante;;;;0;+39 0461 695008;www.hotelfiordibosco.it;;46.1776;11.1674;;GIOVO;;38030;;FRAZIONE MASEN, ;10
1256;;Hotel Scoiattolo;False;;hotel;;;;0;+39 0461 557739;www.scoiattolohotel.it;;46.1125;11.234166;;BASELGA DI PINE';;38042;;VIA DEL BEDOLÈ, 12/14 Fraz. BEDOLE'.;
1257;;TESSADRI GIORGIO;False;;appartamentovacanze;;;;0;+39 0461 557830 ;;;46.1263;11.2472;;;;38042;;Via Baldessari,  Fr. Miola ;4
1258;;LEONARDELLI GIUSEPPE;False;;appartamentovacanze;;;;0;+39 0461 557723;;;46.1077;11.235;;;;38042;;Fr. Montagnaga di Piné, Via Valt ;33
1259;;Anesi Alessandro;False;;negozio;;;;0;;;;46.134068;11.247017;;BASELGA DI PINE';;38042;;Corso Roma nr. ;77
1260;;DR. VALTER FIRMANI E SIGHELE LAURA (BASELGA DI PINE');False;;dentista;;;;0;+39 0461 553133;;;46.131546;11.246671;;BASELGA DI PINE';;38042;;VIA C. BATTISTI, ;44
1261;;Centro Congressi Piné 1000;False;;servizimunicipali;;;;0;;;;46.1332662;11.248374;;;;;;;
1262;;GIOVANNINI SILVANO;False;;appartamentovacanze;;;;0;+39 0461 557932 ;;;46.1327;11.2491;;;;38042;;Via del Fosch, ;9
1263;;Caffè piccolo paradiso;False;;bar;;;;0;;;;46.133828;11.257107;;BASELGA DI PINE';;38042;;Via del lido, ;4
1264;;ALBERGO LAGO SANTO;False;;hotel;;;;0;+39 0461 683066;;;46.1969;11.2055;;CEMBRA;;38034;;LOCALITÀ LAGO SANTO, Fraz. LAGO SANTO ;1
1265;;MUNICIPIO DI BEDOLLO;False;;servizimunicipali;;;;0;+39 0461 556624;;;46.161666;11.303384;;BEDOLLO;;38043;;VIA GIUSEPPE VERDI, Fraz. CENTRALE ;35
1266;;B&B CA' ADA;False;;bedbreakfast;;;;0;+39 328 6766881;www.locandadelpassatore.com;;46.18037;11.23473;;;;38030;;Via Campagna, ;16
1267;;Cartoleria NIC;False;;cartoleria-libreria;;;;0;;;;46.174155;11.223123;;CEMBRA;;38034;;Via Cesare Battisti, 33/1.;
1268;;Carlin Maria Rosa in Sighel;False;;abbigliamento;;;;0;;;;46.098557;11.235977;;BASELGA DI PINE';;38042;;Fr. Montagnaga Via Pergine nr. ;15
1269;;DR. MICHELE CASAGRANDA (BEDOLLO);False;;dentista;;;;0;+39 0461 555039;;;46.183571;11.326566;;BEDOLLO;;38043;;VIA S. PAOLO, Fraz. BRUSAGO ;2
1270;;Itinerario Roccolo del Sauch;False;"Itinerario di media difficoltà prevalentemente su sterrato che attraversa i comuni di Giovo, Faedo e Cembra.""";attrazionenaturale;;;;0;;;;46.175556;11.166667;;;;;;;
1271;;Nuovo Museo del Porfido;False;Il nuovo museo del porfido di Albiano si propone di documentare l`evoluzione delle tecniche di estrazione e lavorazione attraverso Strumenti multimediali all’avanguardia, ponendosi come attrazione turistica di alto valore didattico.;museo;;;;0;0461 689799;;;46.1438;11.1933;; ALBIANO (TN);;38041;;Via Don Luigi Albasini, ;8
1272;;MUNICIPIO DI ALBIANO;False;;servizimunicipali;;;;0;+39 0461 689623 ;;;46.144855;11.193287;;ALBIANO;;38041;;VIA S. ANTONIO, ALBIANO ;30
1273;;CONDOMINIO AL SOL;False;;appartamentovacanze;;;;0;+39 335 5479194;;;46.230833;11.300278;;;;38030;;Via Al Pian, ;1
1274;;AVI MARIO;False;;appartamentovacanze;;;;0;+ 39 0461 557691;;;46.1283;11.2366;;;;38042;;Fr. Tressilla, ;21
1275;;Stella Alpina;False;;bar;;;;0;;;;46.221688;11.293805;;GRUMES;;38030;;Piazza Municipio, ;1
1276;;CASAGRANDA MAURO;False;;appartamentovacanze;;;;0;+39 0461 557819;;;46.1247;11.2413;;;;38042;;Loc. Cadrobbi, ;12
1277;;GARNI' VILLA LORY;False;Il Garni Villa Lory si trova sull'Altopiano di Pine' - Trentino. Un'accoglienza cordiale, un servizio attento e personalizzato in un'atmosfera familiare: questi sono gli ingredienti per fare della tua vacanza un momento indimenticabile. Se poi volete portare con voi anche i vostri amici animali come cani e cavalli, nessun problema, questo è il posto giusto. Il garnì vi permette anche di effettuare trekking a cavallo, con l'ausilio, se volete, di una guida specializzata.;hotel;;;;0;+39 0461 557211;http://www.garnivillalory.it;;46.123;11.2522;;BASELGA DI PINE';;38042;;VIA DEL CADROBOL, Fraz. MIOLA ;32
1278;;Autoservice di Tessadri Patrick & C. Snc;False;;automoto;;;;0;;;;46.150167;11.270883;;BASELGA DI PINE';;38042;;Loc. Campolongo, nr. ;119
1279;;Itinerario Lago Santo - Passo Potzmauer;False;"L’itinerario proposto conduce nei fitti boschi della Valle di Cembra su comode strade forestali e tratti di divertente sentiero.""";attrazionenaturale;;;;0;;;;46.196944;11.205278;;;;;;;
1280;;MUNICIPIO DI BASELGA DI PINE';False;;servizimunicipali;;;;0;+39 0461 557024 ;;;46.129887;11.244362;;BASELGA DI PINE';;38042;;VIA C. BATTISTI, BASELGA DI PINE' ;1
1281;;FONTANA ANDREA;False;;appartamentovacanze;;;;0;+39 0461 557503;;;46.125556;11.249722;;;;38042;;Fraz. Miola - Via del Cadrobol ;20
1282;;Albergo Alla Corona - Museo del Turismo Trentino;False;L'Albergo alla Corona di Montagnaga di Pine', Museo del Turismo Trentino, è uno dei primi esemplari in Trentino di costruzione destinata esclusivamente ad attività alberghiera. Fondato nel 1883, custodisce ancora oggi intatti arredi che vanno dall'Ottocento alla seconda metà del Novecento.;museo;;;;0;;;;46.0986;11.2358;;Montagnaga di Piné;;38042;;Via D. Targa;
1283;;ALBERGO LAGO SANTA COLOMBA;False;;hotel;;;;0;+39 0461 850122;;;46.12445;11.1798;;CIVEZZANO - SANTA COLOMBA;;38045;;LOCALITA' SANTA COLOMBA, 80/81 .;
1284;;RESIDENZA SOFIA;False;;appartamentovacanze;;;;0;+39 349 2892388;;;46.160278;11.173333;;;;38030;;Loc. Ceola di Giovo, Via Nazionale, ;35
1285;;INTERNET POINT DI CEMBRA;False;;wifi;;;;0;+39 0461 683096;;;46.175304;11.220627;;CEMBRA;;38034;;VIA LUIGI BONFANTI, CEMBRA ;7
1286;;WELLNESS HOTEL FIOR DI BOSCO;False;;wellness;;;;0;+39 0461 695008;www.hotelfiordibosco.it;;46.1776;11.1674;;GIOVO;;38030;;FRAZIONE MASEN, ;10
1287;;SUSI (ALBIANO);False;;parrucchiera;;;;0;+39 0461 689582;;;46.143753;11.195088;;ALBIANO;;38041;;VIA DE FILIPPI, ;1
1288;;Itinerario lago di Valda - Castion;False;ll percorso è ideale per trascorrere una giornata tra masi, boschi e prati, con possibilità di ristoro presso il rifugio Potzmauer.;attrazionenaturale;;;;0;;;;46.207778;11.265833;;;;;;;
1289;;INTERNET POINT DI BEDOLLO;False;;wifi;;;;0;+39 0461 556942;;;46.161915;11.303384;;BEDOLLO;;38043;;VIA GIUSEPPE VERDI, Fraz. CENTRALE ;16
1290;;Sentiero dei Vecchi Mestieri;False;"Il Sentiero dei Vecchi Mestieri porta alla scoperta dell’antica viabilità storica che da tempi immemorabili collega le due sponde della Valle di Cembra.""";attrazionenaturale;;;;0;;;;46.230556;11.300833;;;;;;;
1291;;HOTEL 2 PINI;False;L´albergo si trova vicino ai boschi, nella zona ville, con panorama sul Brenta.Piccolo e curato sia nell´arredamento che nella cucina offre ospitalità personalizzata.;hotel;;;;0;+39 0461 557030;www.hotelduepini.net;;46.123916;11.241694;;BASELGA DI PINE';;38042;;VIA DEL MAGGIO, Fraz. VIGO DI BASELGA ;24
1292;;Alpino;False;;bar;;;;0;;;;46.186779;11.260677;;SEGONZANO;;38047;;Fraz. Stredro, ;12
1293;;CAMPING CANE' IN FIORE;False;"Benvenuti al Camping Canè in Fiore, un ambiente immerso nei boschi dell'Altipiano di Pine', che Vi saprà offrire la tranquillità ed i confort ideali per un'ottima vacanza. Apprezzerete sicuramente il silenzio che Vi circonda, l'aria frizzante della montagna, le limpide acque dei laghi e la tipica cucina del nostro ristorante. Nel Campeggio si possono trovare varie strutture di ritrovo per soddisfare le diverse esigenze di svago dell'ospite: un parco giochi immerso nel verde per il divertimento dei bambini; un ampia terrazza coperta dotata di tavoli da gioco (ping pong, calcetto, videogiochi, maxi schermo) utilizzabile anche per le varie attività di animazione nel periodo estivo.Disponiamo di dieci Bungalow, otto in muratura e due in legno attrezzati di angolo cottura, stanza matrimoniale, bagno con doccia e una stanza da pranzo. Vengono forniti gli utensili da cucina e le coperte. Si possono trovare a 1 km. maneggio - pattinaggio ghiaccio - tiro con l'arco - lago.";camping;;;;0;;;;46.12019;11.261748;;;;;;;
1294;;Lago delle Piazze;False;Il lago delle Piazze, nel Comune di Bedollo, durante i caldi mesi estivi è particolarmente apprezzato da chi si dedica agli sport acquatici e ai bagni di sole sui verdi prati che lo circondano.;attrazionenaturale;;;;0;;;;46.153711;11.278925;;;;;;;
1295;;WELLNESS OLIMPIC HOTEL;False;;wellness;;;;0;+39 0461 558422;www.hotelolimpic.com;;46.125;11.2512;;BASELGA DI PINE';;38042;;VIA DEL CADRÒBOL, Fraz. MIOLA ;24
1296;;TIGOTA';False;;profumeria;;;;0;;;;46.083337;11.199099;;CIVEZZANO;;38050;;FRAZIONE MOCHENA,     4/A.;
1297;;Itinerario lago di Serraia - lago delle Piazze;False;"Il giro dei laghi dell`Altopiano di Piné è una passeggiata rilassante con poco dislivello, che può anche essere ridotta al semplice giro di uno dei due laghi di Serraia e delle Piazze.""";attrazionenaturale;;;;0;;;;46.134167;11.249167;;;;;;;
1298;;AGRITUR LE CAVADE;False;;agriturismo;;;;0;+39 328 0289922;www.agriturlecavade.it;;46.1704;11.2191;;CEMBRA;;38034;;LOCAITA' CAVADE, ;1
1299;;DALLAFIOR LUCIANO;False;;appartamentovacanze;;;;0;0461 558633;;;46.1408471;11.2568737;;;;38042;;Loc. Sternigo al Lago, ;66
1300;;CA' DEI SONI;False;;appartamentovacanze;;;;0;+39 0464 555034 ;;;46.1086;11.2402;;;;38042;;Via Grill,  Fr. Montagnaga ;5
1301;;AGRITUR AGRIGELATERIA LA CA' SUL LAGO;False;Immerso nel verde in riva al lago di Baselga....La CA' Sul Lago offre ospitalità a coppie e famiglie che vogliono trascorrere una vacanza a contatto con la natura in unambiente confortevole e accogliente. Il soggiorno prevede pernottamento e prima colazione. I cinque appartamenti, serviti da ascensore, sono composti da cucina attrezzata, soggiorno, bagno e balcone con vista sul lago.Le stanze sono arredate in legno massiccio,disponibili da due a quattro posti letto. Nel servizio è compresa la biancheria da letto e da bagno. Questa soluzione è stata scelta per garantire libertà di movimento ai nostri ospiti.A disposizione degli ospiti un ampio giardino esterno e una splendida vista sul lago adiacente.;agriturismo;;;;0;;;;46.140541287;11.256952286;;;;;;;
1302;;FAMIGLIA COOPERATIVA PERGINESE S.C.A.R.L.;False;;alimentari;;;;0;;;;46.09015;11.181437;;CIVEZZANO;;38049;;VIA MURIALDO,     1/A.;
1303;;Piramidi di Terra di Segonzano;False;Le piramidi di terra che si trovano a Segonzano sono un fenomeno geologico tra i più noti e studiati al mondo per l’imponente bellezza che lo caratterizza. ;attrazionenaturale;;;;0;;;;46.18175;11.269611;;;;;;;
1304;;FARMACIA DR. MORELLI (BASELGA DI PINE');False;;farmacia;;;;0;+39 0461 557026;;;46.133536;11.248055;;BASELGA DI PINE';;38042;;VIA BATTISTI, BASELGA DI PINE' ;91
1305;;AGRITUR LA STROPAIA;False;;agriturismo;;;;0;+39 349 5703243 +39 0461 557578 ;www.lastropaia.it;;46.1306462;11.2582287;;BASELGA DI PINE';;38042;;Via Della Prestala n. ;20
1306;;BAITA MONTE PAT;False;;ristorante;;;;0;;;;46.221088;11.344754;;SOVER;;38048;;Loc. Vernera,;1
1307;;Dosso di Segonzano - da Segonzano;False;"Il percorso si sviluppa attorno al Dosso di Segonzano attraverso la Val Regnana, toccando l`Altopiano di Piné a Bedollo.""";attrazionenaturale;;;;0;;;;46.180833;11.263611;;;;;;;
1308;;Santuario Madonna di Piné;False;Il Santuario della Madonna di Pinè è uno dei più celebri e frequentati siti di devozione mariana in Trentino. Oltre al Santuario, nel paese di Montagnaga si trova anche il maestoso Monumento al Redentore. ;luogoculto;;;;0;;;;46.09177;11.233722;;;;;;;
1309;;POSTA DI VALDA;False;;posta;;;;0;+39 0461 685034;;;46.207811;11.267766;;VALDA;;38030;;VIA CENTRALE, 38/a.;
1310;;AGRITUR RESS ;False;Azienda fruttivinicola zootecnica, possibilità di pensione completa o mezza pensione, vendita diretta ortaggi e vino. L'azienda si estende per circa 3,8 ettari di superficie coltivata a frutteto e vigneto sui tipici terrazzamenti che caratterizzano la valle di Cembra. Offre l'ospitalità in stanze con servizio di prima colazione, mezza pensione o pensione completa. Possibilità di turismo equestre.;agriturismo;;;;0;;;;46.160023;11.173393;;;;;;;
1311;;DOTT. STEFANO TAMANINI (BASELGA DI PINE');False;;veterinario;;;;0;+39 347 0852096;;;46.129962;11.256434;;BASELGA DI PINE';;38042;;VIA PRESTALA, ;1
1312;;Biotopo Lona Lases e buche del ghiaccio;False;La Val Fredda, nel biotopo di Lona Lases, è caratterizzata dalla presenza di fessure e cavità, poste alla base di un’antica frana, dalle quali fuoriesce continuamente aria fredda, che consente la formazione di ghiaccio durante tutto l’anno.;attrazionenaturale;;;;0;;;;46.142994;11.222609;;;;;;;
1313;;DOTT.SSA RITA GIOVANNA PALMISANO (BASELGA DI PINE');False;;veterinario;;;;0;+39 0461 554231 / +39 347 7107084;;;46.129352;11.236264;;BASELGA DI PINE';;38042;;FRAZIONE TRESSILLA, BASELGA DI PINE' ;64
1314;;FANTASY (GIOVO);False;;parrucchiera;;;;0;+39 0461 684144 / +39 347 4840002;;;46.158731;11.141995;;GIOVO;;38030;;VIA DELLE SCUOLE, Fraz. PALU' ;7
1315;;Sorgente Ferruginosa;False;Si tratta di un percorso facile, con pochi tratti in leggera salita immersi nel bosco, che partendo da Miola porta alla sorgente. ;attrazionenaturale;;;;0;;;;46.125278;11.253889;;;;;;;
1316;;POSTA DI GRUMES;False;;posta;;;;0;+39 0461 685012;;;46.2214;11.294362;;GRUMES;;38030;;P.ZZA MUNICIPIO, ;12
1317;;BORTOLOTTI IVO;False;;appartamentovacanze;;;;0;+39 0461 557264;;;46.1305042;11.2441154;;;;38042;;Via Marconi, ;14
1318;;Ioriatti Arrigo & C. Snc ferramenta e colori;False;;ferramenta;;;;0;;;;46.132036;11.246108;;BASELGA DI PINE';;38042;;Via del Ferar nr. ;7
1319;;Sentiero Bedollo - Brusago;False;Itinerario per lo più pianeggiante, che ripercorre le antiche vie di comunicazione tra Bedollo e Brusago.;attrazionenaturale;;;;0;;;;46.165;11.300278;;;;;;;
1320;;Santuario della Madonna di Piné - Riserva Naturalistica del Laghestel;False;"Percorso di media difficoltà che partendo da Miola conduce alla frazione di Faida; da qui con una leggera salita si raggiunge Montagnaga, passando per il Santuario della Madonna di Pinè.""";luogoculto;;;;0;;;;46.125278;11.253611;;;;;;;
1321;;Torbiera del Vedes;False;La torbiera del Vedes a Grumes è un raro esempio di torbiera alta da interramento, con un lago residuo al centro e delimitata da un solco. Nel biotopo, oltre alla zona umida vera e propria, ricade anche una parte dei boschi ad esso circostanti, avente funzione di area di protezione.;attrazionenaturale;;;;0;;;;46.237503;11.267382;;;;;;;
1322;;BAR MOCHENA;False;;bar;;;;0;;;;46.08213;11.195839;;CIVEZZANO;;38053;;FRAZIONE MOCHENA,     ;2
1323;;ALBERGO PONCIACH;False;L'albergo Ponciach, ubicato a 3 km da Faver.Facilmente raggiungibile in una incantevole posizione, a 1000 metri di altezza, tra prati e boschi l'albergo Ponciach è ideale per soggiorni tranquilli e rilassanti.Ampie possibilità di passeggiate;hotel;;;;0;+39 0461 683166;www.albergoponciach.it;;46.2075;11.2312;;FAVER;;38030;;VIA PONCIACH, Fraz. PONCIACH ;14
1324;;ALBERGO POSTA;False;L´albergo è situato in collina, in una posizione soleggiata e tranquilla a 6 km da Trento. Dispone di moderne e confortevoli stanze con servizi indipendenti talune con balcone . Ampia sala da pranzo cucina familiare, pizzeria, bar sala TV. Il luogo è un´ideale punto di partenza per numerose escursioni.;hotel;;;;0;+39 0461 858525;www.albergopostacivezzano.it;;46.088844;11.180852;;CIVEZZANO;;38045;;VIA ROMA, ;28
1325;;AGRITUR SOGNO IN BAITA ;False;Caratteristica baita in montagna in pietra locale e legno. Immersa nel verde del vicino bosco e dei prati che la circondano. Sorge in posizione panoramica, sul versante sinistro dell'Altopiano di Piné, alle pendici del monte Costalta. A 2 km di distanza dal centro abitato di Miola, è servita da strada asfaltata, sterrata in parte ma comoda da percorrere sia a piedi che in macchina. Ideale per famiglie, coppie e compagnie che desiderano tranquillità, pace e mano passeggiare nel bosco, raccogliere funghi o dedicarsi all'escursionismo.;agriturismo;;;;0;;;;46.1243;11.2738;;;;;;;
1326;;Tabacchi Facchinelli;False;;tabacchino;;;;0;;;;46.08213;11.195839;;CIVEZZANO;;38060;;frazione mochena, ;1
1327;;ISCHIA NADIA;False;;appartamentovacanze;;;;0;+39 0461 822827 ;;;46.139444;11.251111;;;;38042;;Fraz. Ricaldo  Via dei Piagi, ;5
1328;;Santuario Madonna dell`Aiuto;False;"All’ombra di un plurisecolare tiglio, si trova il Santuario dedicato a Maria Ausiliatrice, meglio conosciuta come Madonna dell’Aiuto"". L’edificio, come si presenta oggi, è il risultato del recente ampliamento del 1961. All’interno conserva il ""miracoloso"" quadro della Madonna dell’Aiuto.""";luogoculto;;;;0;;;;46.207083;11.2803611;;;;;;;
1329;;Lago delle Buse;False;"Il laghetto delle Buse, situato in una piccola piana a sud-est di Brusago, nel Comune di Bedollo, è un lago molto pescoso e particolarmente adatto per gite e picnic, in quanto attrezzato con tavole e panche.""";attrazionenaturale;;;;0;;;;46.179277;11.32375;;;;;;;
1330;;TONEZZER MATTEO;False;;appartamentovacanze;;;;0;+39 0461 848912 ;;;46.2305;11.2977;;;;38030;;Via Ronchi, ;12
1331;;ALBERGO RITORANTE DUE LAGHI;False;"Albergo Due Laghi nasce come moderna struttura ricettiva per anziani autosufficienti. Si tratta di una struttura con una attenzione e una cura particolari nei confronti dell'ospite anziano. Accanto ai normali comfort che contraddistinguono il servizio alberghiero si includono, infatti, l'assistenza infermieristica generica giornaliera e la supervisione medica settimanale. Le camere, come il resto della struttura, sono state da poco rinnovate. Sono ampie e luminose, hanno balcone, servizi privati, televisore, cassaforte, asciugacapelli e telefono. La maggior parte di esse si affaccia sul lago. Pensione completa dal pranzo del primo giorno fino alla colazione del giorno della partenza (bevande incluse e acqua minerale), cambio della biancheria da camera e da bagno due volte a settimana, visita medica di prima accoglienza con assistenza infermieristica giornaliera (misurazione pressione, glicemia, controllo dell';assunzione dei farmaci), chiamata d'emergenza diurna e notturna.";hotel;;;;0;+39 0461 554074 ;http://www.albergoduelaghi.it;;46.1508;11.273;;BASELGA DI PINE';;38042;;LOCALITA' CAMPOLONGO, ;116
1332;;SALONE RITOCCHI D'IMMAGINE DI FILIPPI LORENZA (ALBIANO);False;;parrucchiera;;;;0;+39 0461 687151;;;46.140177;11.197288;;ALBIANO;;38041;;VIA A. MANZONI, ;30
1333;;HOTEL ALLE PIRAMIDI;False;Nel rispetto di una tradizione che continua dal 1946, l`Hotel Alle Piramidi, completamente ristrutturato, a gestione familiare, vi garantisce un soggiorno confortevole, proponendo una cucina gustosa a base di piatti italiani o tipicamente trentini.Dotato di tutti i servizi e comfort: piscina, tv, telefono, garage aperti e chiusi, l`hotel si prende cura anche della vostra bellezza e del vostro relax con un attrezzato centro salute.Alla sera, piano bar, animazioni ed intrattenimenti vari, concluderanno in modo piacevole le vostre serate.Il centro salute e` aperto tutti i giorni e vi offre ogni tipo di trattamento di bellezza per il corpo: dai massaggi, totali, parziali o specifici, ai trattamenti personalizzati anticellulite e antismagliature, da quelli di pulizia viso e corpo e specifici anti eta` alla depilazione.Inoltre manicure e pedicure estetico curativo. Il personale qualificato sapra` indicarvi il trucco piu` adatto al vostro viso e quello per il vostro giorno piu`bello. Potrete inoltre ritrovare o prolungare la vostra abbronzatura sul lettino solarium e rilassare corpo e mente con la sauna.;hotel;;;;0;+39 0461 686106;www.piramidihotel.it;;46.187355;11.2584;;SEGONZANO;;38047;;FRAZIONE SCANCIO, Fraz. SCANCIO ;24
1334;;Biotopo Le Grave;False;Non lontano dal lago di S. Colomba si trova la piccola area protetta denominata “Le Grave”, tutelata in qualità di biotopo di interesse provinciale dal 1988. Si tratta di una zona che ospita rare specie vegetali e animali, come piccoli “bonsai” naturali.;attrazionenaturale;;;;0;;;;46.12397;11.178523;;;;;;;
1335;;AL CAMINETTO;False;;ristorante;;;;0;+39 0461 683007;www.hotel-alcaminetto.it;;46.1743;11.2235;;CEMBRA;;38034;;Via C. Battisti, 7/9.;
1336;;IORIATTI SERGIO;False;;appartamentovacanze;;;;0;+39 0461 558505 ;;;46.140278;11.256667;;;;38042;;Loc. Sternigo al Lago, ;68
1337;;La vecchia quercia;False;;bar;;;;0;info@masovecchiaquercia.it;;;46.1443;11.2552;;BASELGA DI PINE';;38042;;MASI DI STERNIGO ;
1338;;MASO FRANCH GOURMET E RELAIS;False;;ristorante;;;;0;+39 0461 245533;www.masofranch.it;;46.143058;11.118222;;GIOVO;;38030;;Maso Franch, ;2
1339;;Speedy Break;False;;bar;;;;0;;;;46.169039;11.210061;;CEMBRA;;38034;;Loc. Predole 23/3.;
